type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval
noteOn,288720,239,60:33,C4,C4,0.1369,P1
noteOn,288960,239,48:33,C3,C3,0.0913,P1
noteOn,289200,239,60:33,C4,C4,0.0456,m3
noteOn,289920,1919,63:33,Eb4,Eb4,0.1369,P4
noteOn,289920,1919,68:33,Ab4,Ab4,0.1369,m6
noteOn,290400,239,48:33,C3,C3,0.1369,P1
noteOn,290640,239,60:33,C4,C4,0.1369,P1
noteOn,290880,239,48:33,C3,C3,0.0913,P1
noteOn,291120,239,60:33,C4,C4,0.0456,m3
noteOn,291840,1439,63:33,Eb4,Eb4,0.1369,P4
noteOn,291840,1439,68:33,Ab4,Ab4,0.1369,m6
noteOn,292320,239,48:33,C3,C3,0.1369,P1
noteOn,292560,239,60:41,C4,C4,0.1369,P1
noteOn,292800,239,48:46,C3,C3,0.1826,P1
noteOn,293040,239,60:50,C4,C4,0.2282,P1
noteOn,293280,239,48:54,C3,C3,0.2739,m6
noteOn,293280,239,56:54,Ab3,Ab3,0.2739,M3
noteOn,293520,239,60:58,C4,C4,0.2739,m6
noteOn,293520,239,68:58,Ab4,Ab4,0.2739,m6
noteOn,293760,239,48:62,C3,C3,0.2739,m6
noteOn,293760,239,56:62,Ab3,Ab3,0.2739,M3
noteOn,294000,239,60:67,C4,C4,0.2739,m6
noteOn,294000,239,68:67,Ab4,Ab4,0.2739,m6
noteOn,294240,239,60:71,C4,C4,0.2739,m6
noteOn,294240,239,68:71,Ab4,Ab4,0.2739,P4
noteOn,294480,239,63:75,Eb4,Eb4,0.2739,P4
noteOn,294480,239,80:75,Ab5,Ab5,0.2739,m6
noteOn,294720,239,60:79,C4,C4,0.2739,m6
noteOn,294720,239,68:79,Ab4,Ab4,0.2739,P4
noteOn,294960,239,63:83,Eb4,Eb4,0.2739,P4
noteOn,294960,239,80:83,Ab5,Ab5,0.2739,m6
noteOn,295200,239,60:88,C4,C4,0.3651,m6
noteOn,295200,239,68:88,Ab4,Ab4,0.3651,P4
noteOn,295440,239,63:92,Eb4,Eb4,0.2739,P4
noteOn,295440,239,80:92,Ab5,Ab5,0.2739,m6
noteOn,295680,1439,60:96,C4,C4,0.1826,m3
noteOn,295680,1439,63:96,Eb4,Eb4,0.1826,P4
noteOn,295680,1439,68:96,Ab4,Ab4,0.1826,P1
noteOn,295680,1439,80:96,Ab5,Ab5,0.1826,M6
noteOn,297120,239,59:96,B3,B3,0.5021,m3
noteOn,297120,239,62:96,D4,D4,0.5021,P4
noteOn,297120,479,67:96,G4,G4,0.5021,P5
noteOn,297120,239,74:96,D5,D5,0.5021,M3
noteOn,297360,239,58:96,Bb3,Bb3,0.3195,m3
noteOn,297360,239,61:96,Db4,Db4,0.3195,d5
noteOn,297360,239,79:96,G5,G5,0.3195,M6
noteOn,297600,479,58:96,Bb3,Bb3,0.3651,m3
noteOn,297600,479,61:96,Db4,Db4,0.3651,d5
noteOn,297600,479,67:96,G4,G4,0.3651,P1
noteOn,297600,479,79:96,G5,G5,0.3651,m7
noteOn,298080,239,57:96,A3,A3,0.5021,m3
noteOn,298080,239,60:96,C4,C4,0.5021,P4
noteOn,298080,479,65:96,F4,F4,0.5021,P5
noteOn,298080,239,72:96,C5,C5,0.5021,M3
noteOn,298320,239,56:96,Ab3,Ab3,0.3195,m3
noteOn,298320,239,59:96,B3,B3,0.3195,d5
noteOn,298320,239,77:96,F5,F5,0.3195,M6
noteOn,298560,479,56:96,Ab3,Ab3,0.3651,m3
noteOn,298560,479,59:96,B3,B3,0.3651,d5
noteOn,298560,479,65:96,F4,F4,0.3651,P1
noteOn,298560,479,77:96,F5,F5,0.3651,m7
noteOn,299040,239,55:96,G3,G3,0.5934,m3
noteOn,299040,239,58:96,Bb3,Bb3,0.5934,P4
noteOn,299040,479,63:96,Eb4,Eb4,0.5934,P5
noteOn,299040,239,70:96,Bb4,Bb4,0.5934,M3
noteOn,299280,239,54:96,Gb3,Gb3,0.4108,m3
noteOn,299280,239,57:96,A3,A3,0.4108,d5
noteOn,299280,239,75:96,Eb5,Eb5,0.4108,m7
noteOn,299520,1439,53:96,F3,F3,0.2739,m3
noteOn,299520,1439,56:96,Ab3,Ab3,0.2739,P5
noteOn,299520,959,63:96,Eb4,Eb4,0.2739,P4
noteOn,299520,1439,68:96,Ab4,Ab4,0.2739,M2
noteOn,299520,1439,70:96,Bb4,Bb4,0.2739,P4
noteOn,299520,959,75:96,Eb5,Eb5,0.2739,m2
noteOn,300480,479,62:65,D4,D4,0.3195,P1
noteOn,300480,479,74:65,D5,D5,0.3195,M7
noteOn,300960,479,51:49,Eb3,Eb3,0.4564,M3
noteOn,300960,479,55:49,G3,G3,0.4564,m6
noteOn,300960,479,63:49,Eb4,Eb4,0.4564,P5
noteOn,300960,479,70:49,Bb4,Bb4,0.4564,P4
noteOn,300960,479,75:49,Eb5,Eb5,0.4564,m2
noteOn,301440,479,50:49,D3,D3,0.4564,m3
noteOn,301440,479,53:49,F3,F3,0.4564,P1
noteOn,301440,479,65:49,F4,F4,0.4564,P4
noteOn,301440,479,70:49,Bb4,Bb4,0.4564,P5
noteOn,301440,479,77:49,F5,F5,0.4564,P4
noteOn,301920,479,48:49,C3,C3,0.4564,m3
noteOn,301920,479,51:49,Eb3,Eb3,0.4564,M3
noteOn,301920,479,67:49,G4,G4,0.4564,m3
noteOn,301920,479,70:49,Bb4,Bb4,0.4564,M6
noteOn,301920,479,79:49,G5,G5,0.4564,M6
noteOn,302400,479,46:49,Bb2,Bb2,0.4564,M3
noteOn,302400,479,50:49,D3,D3,0.4564,d5
noteOn,302400,479,68:49,Ab4,Ab4,0.4564,M2
noteOn,302400,479,70:49,Bb4,Bb4,0.4564,m7
noteOn,302400,479,80:49,Ab5,Ab5,0.4564,m7
noteOn,302880,479,46:49,Bb2,Bb2,0.4108,M3
noteOn,302880,479,50:49,D3,D3,0.4108,m3
noteOn,302880,479,53:49,F3,F3,0.4108,P4
noteOn,302880,479,70:49,Bb4,Bb4,0.4108,P1
noteOn,302880,479,82:49,Bb5,Bb5,0.4108,P5
noteOn,303360,239,39:49,Eb2,Eb2,0.2739,M3
noteOn,303360,239,67:49,G4,G4,0.2739,m3
noteOn,303360,239,70:49,Bb4,Bb4,0.2739,M6
noteOn,303360,239,79:49,G5,G5,0.2739,M6
noteOn,303600,239,46:51,Bb2,Bb2,0.1369,M6
noteOn,303840,239,55:52,G3,G3,0.2282,M6
noteOn,304080,239,46:53,Bb2,Bb2,0.2282,P5
noteOn,304320,239,39:54,Eb2,Eb2,0.2282,P5
noteOn,304320,239,70:49,Bb4,Bb4,0.2282,P1
noteOn,304320,239,82:49,Bb5,Bb5,0.2282,P1
noteOn,304560,239,46:55,Bb2,Bb2,0.1369,M6
noteOn,304800,239,55:56,G3,G3,0.2282,M6
noteOn,305040,239,46:57,Bb2,Bb2,0.2282,P4
noteOn,305280,239,41:58,F2,F2,0.2282,P4
noteOn,305280,1439,82:58,Bb5,Bb5,0.2282,P1
noteOn,305280,1439,94:58,Bb6,Bb6,0.2282,P1
noteOn,305520,239,46:59,Bb2,Bb2,0.1369,m7
noteOn,305760,239,56:60,Ab3,Ab3,0.1369,m7
noteOn,306000,239,46:61,Bb2,Bb2,0.1369,P4
noteOn,306240,239,41:62,F2,F2,0.2282,P4
noteOn,306480,239,46:63,Bb2,Bb2,0.2282,m7
noteOn,306720,239,56:64,Ab3,Ab3,0.2282,M2
noteOn,306720,1919,70:64,Bb4,Bb4,0.2282,P1
noteOn,306720,1919,82:64,Bb5,Bb5,0.2282,P1
noteOn,306960,239,46:60,Bb2,Bb2,0.1369,m3
noteOn,307200,239,43:58,G2,G2,0.1369,m3
noteOn,307440,239,46:57,Bb2,Bb2,0.1369,P1
noteOn,307680,239,58:55,Bb3,Bb3,0.1369,P1
noteOn,307920,239,46:53,Bb2,Bb2,0.1369,m3
noteOn,308160,239,43:51,G2,G2,0.2282,m3
noteOn,308400,239,46:49,Bb2,Bb2,0.2282,P1
noteOn,308640,239,58:49,Bb3,Bb3,0.3195,M6
noteOn,308640,479,67:49,G4,G4,0.3195,P1
noteOn,308640,479,79:49,G5,G5,0.3195,M6
noteOn,308880,239,46:49,Bb2,Bb2,0.2282,M2
noteOn,309120,239,44:49,Ab2,Ab2,0.3195,M6
noteOn,309120,479,65:49,F4,F4,0.3195,P1
noteOn,309120,479,77:49,F5,F5,0.3195,P5
noteOn,309360,239,46:49,Bb2,Bb2,0.2282,m7
noteOn,309600,239,56:49,Ab3,Ab3,0.3195,d5
noteOn,309600,479,62:49,D4,D4,0.3195,P1
noteOn,309600,479,74:49,D5,D5,0.3195,M3
noteOn,309840,239,46:49,Bb2,Bb2,0.2282,P1
noteOn,310080,239,34:49,Bb1,Bb1,0.3195,m2
noteOn,310080,479,59:49,B3,B3,0.3195,P1
noteOn,310080,479,71:49,B4,B4,0.3195,m2
noteOn,310320,239,46:49,Bb2,Bb2,0.2282,P5
noteOn,310560,239,53:49,F3,F3,0.3195,P4
noteOn,310560,479,58:49,Bb3,Bb3,0.3195,P1
noteOn,310560,479,70:49,Bb4,Bb4,0.3195,P1
noteOn,310800,239,46:49,Bb2,Bb2,0.2282,P5
noteOn,311040,239,39:49,Eb2,Eb2,0.2282,P5
noteOn,311040,239,58:49,Bb3,Bb3,0.2282,P1
noteOn,311040,239,70:49,Bb4,Bb4,0.2282,P1
noteOn,311280,239,46:51,Bb2,Bb2,0.1369,M6
noteOn,311520,239,55:52,G3,G3,0.2282,M6
noteOn,311760,239,46:53,Bb2,Bb2,0.2282,P5
noteOn,312000,239,39:54,Eb2,Eb2,0.2282,P5
noteOn,312000,239,70:49,Bb4,Bb4,0.2282,P1
noteOn,312000,239,82:49,Bb5,Bb5,0.2282,P1
noteOn,312240,239,46:55,Bb2,Bb2,0.1369,M6
noteOn,312480,239,55:56,G3,G3,0.2282,M6
noteOn,312720,239,46:57,Bb2,Bb2,0.2282,P4
noteOn,312960,239,41:58,F2,F2,0.2282,P4
noteOn,312960,1439,82:58,Bb5,Bb5,0.2282,P1
noteOn,312960,1439,94:58,Bb6,Bb6,0.2282,P1
noteOn,313200,239,46:59,Bb2,Bb2,0.1369,m7
noteOn,313440,239,56:60,Ab3,Ab3,0.1369,m7
noteOn,313680,239,46:61,Bb2,Bb2,0.1369,P4
noteOn,313920,239,41:62,F2,F2,0.2282,P4
noteOn,314160,239,46:63,Bb2,Bb2,0.2282,m7
noteOn,314400,239,56:64,Ab3,Ab3,0.2282,M2
noteOn,314400,1919,70:64,Bb4,Bb4,0.2282,P1
noteOn,314400,1919,82:64,Bb5,Bb5,0.2282,P1
noteOn,314640,239,46:60,Bb2,Bb2,0.1369,m3
noteOn,314880,239,43:58,G2,G2,0.1369,m6
noteOn,315120,239,51:57,Eb3,Eb3,0.1369,P5
noteOn,315360,239,58:55,Bb3,Bb3,0.1369,P5
noteOn,315600,239,51:53,Eb3,Eb3,0.1369,m6
noteOn,315840,239,43:51,G2,G2,0.2282,m6
noteOn,316080,239,51:49,Eb3,Eb3,0.2282,P5
noteOn,316320,239,58:49,Bb3,Bb3,0.3195,M6
noteOn,316320,479,67:49,G4,G4,0.3195,P1
noteOn,316320,479,79:49,G5,G5,0.3195,M3
noteOn,316560,239,51:49,Eb3,Eb3,0.2282,P5
noteOn,316800,239,44:49,Ab2,Ab2,0.3195,m6
noteOn,316800,479,64:49,E4,E4,0.3195,P1
noteOn,316800,479,76:49,E5,E5,0.3195,m2
noteOn,317040,239,51:49,Eb3,Eb3,0.2282,M6
noteOn,317280,239,60:49,C4,C4,0.3195,P4
noteOn,317280,479,65:49,F4,F4,0.3195,P1
noteOn,317280,479,77:49,F5,F5,0.3195,M2
noteOn,317520,239,51:49,Eb3,Eb3,0.2282,d5
noteOn,317760,239,45:49,A2,A2,0.3195,m3
noteOn,317760,479,60:49,C4,C4,0.3195,P1
noteOn,317760,479,72:49,C5,C5,0.3195,P5
noteOn,318000,239,53:49,F3,F3,0.2282,P5
noteOn,318240,239,60:49,C4,C4,0.3651,m3
noteOn,318240,479,63:49,Eb4,Eb4,0.3651,P1
noteOn,318240,479,75:49,Eb5,Eb5,0.3651,m7
noteOn,318480,239,53:49,F3,F3,0.2739,P5
noteOn,318720,479,46:49,Bb2,Bb2,0.3195,P1
noteOn,318720,479,58:49,Bb3,Bb3,0.3195,M3
noteOn,318720,239,62:49,D4,D4,0.3195,P1
noteOn,318720,239,74:49,D5,D5,0.3195,M3
noteOn,318960,239,70:49,Bb4,Bb4,0.2282,P5
noteOn,319200,239,63:49,Eb4,Eb4,0.3195,d5
noteOn,319200,239,69:49,A4,A4,0.3195,P5
noteOn,319440,239,62:49,D4,D4,0.3651,m6
noteOn,319440,239,70:49,Bb4,Bb4,0.3651,m7
noteOn,319680,239,60:49,C4,C4,0.4108,M6
noteOn,319680,239,69:49,A4,A4,0.4108,m3
noteOn,319680,239,72:49,C5,C5,0.4108,M2
noteOn,319920,239,58:49,Bb3,Bb3,0.4108,P1
noteOn,319920,239,70:49,Bb4,Bb4,0.4108,M3
noteOn,319920,239,74:49,D5,D5,0.4108,P4
noteOn,320160,239,57:49,A3,A3,0.4108,m3
noteOn,320160,239,72:49,C5,C5,0.4108,m3
noteOn,320160,239,75:49,Eb5,Eb5,0.4108,P5
noteOn,320400,239,56:49,Ab3,Ab3,0.3195,d5
noteOn,320400,239,74:49,D5,D5,0.3195,m3
noteOn,320400,239,77:49,F5,F5,0.3195,m7
noteOn,320640,239,55:49,G3,G3,0.2282,m6
noteOn,320640,959,75:49,Eb5,Eb5,0.2282,M3
noteOn,320640,959,79:49,G5,G5,0.2282,M2
noteOn,320880,239,53:49,F3,F3,0.1369,M2
noteOn,321120,239,51:49,Eb3,Eb3,0.2282,m2
noteOn,321360,239,50:49,D3,D3,0.3195,m2
noteOn,321600,239,51:49,Eb3,Eb3,0.4108,P4
noteOn,321600,239,80:49,Ab5,Ab5,0.4108,M3
noteOn,321600,239,84:49,C6,C6,0.4108,P5
noteOn,321840,239,53:49,F3,F3,0.4108,M2
noteOn,321840,239,79:49,G5,G5,0.4108,m3
noteOn,321840,239,82:49,Bb5,Bb5,0.4108,m3
noteOn,322080,239,55:49,G3,G3,0.4108,m7
noteOn,322080,239,77:49,F5,F5,0.4108,m3
noteOn,322080,239,80:49,Ab5,Ab5,0.4108,P1
noteOn,322320,239,56:49,Ab3,Ab3,0.2739,P5
noteOn,322320,239,75:49,Eb5,Eb5,0.2739,M3
noteOn,322320,239,79:49,G5,G5,0.2739,M6
noteOn,322560,479,58:49,Bb3,Bb3,0.2739,M3
noteOn,322560,479,74:49,D5,D5,0.2739,m3
noteOn,322560,479,77:49,F5,F5,0.2739,P1
noteOn,323040,239,65:49,F4,F4,0.4108,d5
noteOn,323040,239,71:49,B4,B4,0.4108,M6
noteOn,323040,239,80:49,Ab5,Ab5,0.4108,P4
noteOn,323280,239,63:49,Eb4,Eb4,0.4108,M6
noteOn,323280,239,72:49,C5,C5,0.4108,P5
noteOn,323280,239,79:49,G5,G5,0.4108,P4
noteOn,323520,239,62:49,D4,D4,0.4108,P4
noteOn,323520,239,67:49,G4,G4,0.4108,m7
noteOn,323520,239,77:49,F5,F5,0.4108,P4
noteOn,323760,239,60:49,C4,C4,0.4564,m3
noteOn,323760,239,75:49,Eb5,Eb5,0.4564,m3
noteOn,323760,239,78:49,Gb5,Gb5,0.4564,P5
noteOn,324000,239,59:49,B3,B3,0.5021,m3
noteOn,324000,119,74:49,D5,D5,0.5021,P4
noteOn,324000,119,79:49,G5,G5,0.5021,m7
noteOn,324240,239,57:58,A3,A3,0.5477,P4
noteOn,324240,119,74:58,D5,D5,0.5477,M3
noteOn,324240,119,78:58,Gb5,Gb5,0.5477,m3
noteOn,324240,119,81:58,A5,A5,0.5477,M2
noteOn,324480,239,55:62,G3,G3,0.5477,P5
noteOn,324480,239,74:62,D5,D5,0.5477,P4
noteOn,324480,239,79:62,G5,G5,0.5477,M3
noteOn,324480,239,83:62,B5,B5,0.5477,d5
noteOn,324720,239,53:66,F3,F3,0.5477,M6
noteOn,324720,239,74:66,D5,D5,0.5477,P4
noteOn,324720,239,79:66,G5,G5,0.5477,M3
noteOn,324720,239,83:66,B5,B5,0.5477,m6
noteOn,324960,239,51:70,Eb3,Eb3,0.5477,P1
noteOn,324960,239,75:70,Eb5,Eb5,0.5477,M3
noteOn,324960,239,79:70,G5,G5,0.5477,P4
noteOn,324960,239,84:70,C6,C6,0.5477,m7
noteOn,325200,239,50:75,D3,D3,0.5477,m3
noteOn,325200,239,77:75,F5,F5,0.5477,d5
noteOn,325200,239,83:75,B5,B5,0.5477,m3
noteOn,325200,239,86:75,D6,D6,0.5477,M2
noteOn,325440,239,48:79,C3,C3,0.5934,P5
noteOn,325440,239,79:79,G5,G5,0.5934,P4
noteOn,325440,239,84:79,C6,C6,0.5934,m3
noteOn,325440,239,87:79,Eb6,Eb6,0.5934,P4
noteOn,325680,239,46:83,Bb2,Bb2,0.639,M6
noteOn,325680,239,79:83,G5,G5,0.639,P4
noteOn,325680,239,84:83,C6,C6,0.639,M3
noteOn,325680,239,88:83,E6,E6,0.639,P5
noteOn,325920,239,45:87,A2,A2,0.6847,m3
noteOn,325920,239,48:87,C3,C3,0.6847,P4
noteOn,325920,239,77:87,F5,F5,0.6847,P5
noteOn,325920,239,84:87,C6,C6,0.6847,P4
noteOn,325920,239,89:87,F6,F6,0.6847,m6
noteOn,326160,239,45:92,A2,A2,0.4564,m3
noteOn,326160,239,48:92,C3,C3,0.4564,P4
noteOn,326160,239,77:92,F5,F5,0.4564,P5
noteOn,326160,239,84:92,C6,C6,0.4564,P4
noteOn,326160,239,89:92,F6,F6,0.4564,M6
noteOn,326400,479,44:96,Ab2,Ab2,0.2282,M2
noteOn,326400,479,46:96,Bb2,Bb2,0.2282,P5
noteOn,326400,239,77:96,F5,F5,0.2282,P4
noteOn,326400,239,82:96,Bb5,Bb5,0.2282,M3
noteOn,326400,239,86:96,D6,D6,0.2282,P5
noteOn,327360,479,43:96,G2,G2,0.2282,m3
noteOn,327360,479,46:96,Bb2,Bb2,0.2282,P4
noteOn,327360,239,75:96,Eb5,Eb5,0.2282,P5
noteOn,327360,239,82:96,Bb5,Bb5,0.2282,P4
noteOn,327360,239,87:96,Eb6,Eb6,0.2282,M3
noteOn,328320,1439,47:96,B2,B2,0.1826,d5
noteOn,328320,3839,53:96,F3,F3,0.1826,m7
noteOn,328320,2399,63:105,Eb4,Eb4,0.1826,P4
noteOn,328320,1439,68:96,Ab4,Ab4,0.1826,m7
noteOn,329760,479,46:96,Bb2,Bb2,0.1826,P1
noteOn,329760,239,70:96,Bb4,Bb4,0.1826,M2
noteOn,330240,1919,44:96,Ab2,Ab2,0.1369,m3
noteOn,330240,1919,71:105,B4,B4,0.1369,m6
noteOn,330720,239,63:96,Eb4,Eb4,0.1369,m2
noteOn,330960,239,62:96,D4,D4,0.1369,m2
noteOn,331200,239,63:96,Eb4,Eb4,0.1369,m2
noteOn,331440,239,62:96,D4,D4,0.1369,m2
noteOn,331680,239,63:96,Eb4,Eb4,0.2739,m2
noteOn,331920,239,62:96,D4,D4,0.2282,m3
noteOn,332160,1439,47:96,B2,B2,0.1826,d5
noteOn,332160,3839,53:96,F3,F3,0.1826,m7
noteOn,332160,2399,63:105,Eb4,Eb4,0.1826,P4
noteOn,332160,1439,68:96,Ab4,Ab4,0.1826,m7
noteOn,333600,479,46:96,Bb2,Bb2,0.1826,P1
noteOn,333600,239,70:96,Bb4,Bb4,0.1826,m2
noteOn,334080,1919,45:96,A2,A2,0.1369,m3
noteOn,334080,1919,72:105,C5,C5,0.1369,M6
noteOn,334560,239,63:97,Eb4,Eb4,0.1369,m2
noteOn,334800,239,62:89,D4,D4,0.1369,m2
noteOn,335040,239,63:81,Eb4,Eb4,0.1369,m2
noteOn,335280,239,62:73,D4,D4,0.1369,m2
noteOn,335520,239,63:65,Eb4,Eb4,0.2282,m2
noteOn,335760,239,62:58,D4,D4,0.1826,M3
noteOn,336000,479,46:49,Bb2,Bb2,0.1826,P5
noteOn,336000,479,53:49,F3,F3,0.1826,d5
noteOn,336000,479,71:49,B4,B4,0.1826,m6
noteOn,336480,239,63:49,Eb4,Eb4,0.1369,m2
noteOn,336720,239,62:49,D4,D4,0.1369,m2
noteOn,336960,239,63:49,Eb4,Eb4,0.1369,m2
noteOn,337200,239,62:49,D4,D4,0.1369,m2
noteOn,337440,239,63:49,Eb4,Eb4,0.2282,m2
noteOn,337680,239,62:49,D4,D4,0.1826,M3
noteOn,337920,479,46:49,Bb2,Bb2,0.1826,M6
noteOn,337920,479,55:49,G3,G3,0.1826,m3
noteOn,337920,479,70:49,Bb4,Bb4,0.1826,P4
noteOn,338400,239,65:49,F4,F4,0.1369,m2
noteOn,338640,239,64:49,E4,E4,0.1369,m2
noteOn,338880,239,65:49,F4,F4,0.1369,m2
noteOn,339120,239,64:49,E4,E4,0.1369,m2
noteOn,339360,239,65:49,F4,F4,0.2282,m2
noteOn,339600,239,64:49,E4,E4,0.1826,d5
noteOn,339840,479,46:49,Bb2,Bb2,0.1826,m7
noteOn,339840,479,56:49,Ab3,Ab3,0.1826,M2
noteOn,339840,239,70:49,Bb4,Bb4,0.1826,m3
noteOn,340320,239,67:49,G4,G4,0.2282,M2
noteOn,340560,239,65:49,F4,F4,0.1826,P5
noteOn,340800,479,46:49,Bb2,Bb2,0.1826,M6
noteOn,340800,479,55:49,G3,G3,0.1826,m3
noteOn,340800,239,70:49,Bb4,Bb4,0.1826,P4
noteOn,341280,239,65:49,F4,F4,0.2282,M2
noteOn,341520,239,63:49,Eb4,Eb4,0.1826,P4
noteOn,341760,479,46:49,Bb2,Bb2,0.1826,P5
noteOn,341760,479,53:49,F3,F3,0.1826,P4
noteOn,341760,239,70:49,Bb4,Bb4,0.1826,P5
noteOn,342240,239,63:49,Eb4,Eb4,0.2282,m2
noteOn,342480,239,62:49,D4,D4,0.1826,M3
noteOn,342720,479,46:49,Bb2,Bb2,0.1826,M6
noteOn,342720,479,55:49,G3,G3,0.1826,m3
noteOn,342720,239,70:49,Bb4,Bb4,0.1826,P4
noteOn,343200,239,65:49,F4,F4,0.2282,M2
noteOn,343440,239,63:49,Eb4,Eb4,0.1826,P4
noteOn,343680,479,58:49,Bb3,Bb3,0.1826,P5
noteOn,343680,479,65:49,F4,F4,0.1826,d5
noteOn,343680,479,83:49,B5,B5,0.1826,m6
noteOn,344160,239,75:49,Eb5,Eb5,0.1369,m2
noteOn,344400,239,74:49,D5,D5,0.1369,m2
noteOn,344640,239,75:49,Eb5,Eb5,0.1369,m2
noteOn,344880,239,74:49,D5,D5,0.1369,m2
noteOn,345120,239,75:49,Eb5,Eb5,0.2282,m2
noteOn,345360,239,74:49,D5,D5,0.1826,M3
noteOn,345600,479,58:49,Bb3,Bb3,0.1826,M6
noteOn,345600,479,67:49,G4,G4,0.1826,m3
noteOn,345600,479,82:49,Bb5,Bb5,0.1826,P4
noteOn,346080,239,77:49,F5,F5,0.1369,m2
noteOn,346320,239,76:49,E5,E5,0.1369,m2
noteOn,346560,239,77:49,F5,F5,0.1369,m2
noteOn,346800,239,76:49,E5,E5,0.1369,m2
noteOn,347040,239,77:49,F5,F5,0.2282,m2
noteOn,347280,239,76:49,E5,E5,0.1826,d5
noteOn,347520,479,58:49,Bb3,Bb3,0.1826,m7
noteOn,347520,479,68:49,Ab4,Ab4,0.1826,M2
noteOn,347520,239,82:49,Bb5,Bb5,0.1826,m3
noteOn,348000,239,79:49,G5,G5,0.2282,M2
noteOn,348240,239,77:49,F5,F5,0.1826,P5
noteOn,348480,479,58:49,Bb3,Bb3,0.1826,M6
noteOn,348480,479,67:49,G4,G4,0.1826,m3
noteOn,348480,239,82:49,Bb5,Bb5,0.1826,P4
noteOn,348960,239,77:49,F5,F5,0.2282,m2
noteOn,349200,239,76:49,E5,E5,0.1826,d5
noteOn,349440,479,58:49,Bb3,Bb3,0.1826,m7
noteOn,349440,479,68:49,Ab4,Ab4,0.1826,M2
noteOn,349440,239,82:49,Bb5,Bb5,0.1826,m3
noteOn,349920,239,79:49,G5,G5,0.1826,M2
noteOn,350160,239,77:49,F5,F5,0.1369,P5
noteOn,350400,479,58:49,Bb3,Bb3,0.2282,P1
noteOn,350400,479,82:49,Bb5,Bb5,0.2282,m7
noteOn,350880,239,60:49,C4,C4,0.2739,P4
noteOn,350880,959,77:49,F5,F5,0.2739,m3
noteOn,350880,959,80:49,Ab5,Ab5,0.2739,d5
noteOn,351120,239,62:49,D4,D4,0.1826,m2
noteOn,351360,239,63:49,Eb4,Eb4,0.2739,P5
noteOn,351360,959,70:49,Bb4,Bb4,0.2739,P4
noteOn,351600,239,65:49,F4,F4,0.2282,M2
noteOn,351840,239,67:49,G4,G4,0.3195,m6
noteOn,351840,479,75:49,Eb5,Eb5,0.3195,M3
noteOn,351840,479,79:49,G5,G5,0.3195,M7
noteOn,352080,239,68:49,Ab4,Ab4,0.1826,M2
noteOn,352320,479,70:49,Bb4,Bb4,0.2739,M3
noteOn,352320,479,74:49,D5,D5,0.2739,m3
noteOn,352320,479,77:49,F5,F5,0.2739,P4
noteOn,352800,239,72:49,C5,C5,0.2739,P4
noteOn,352800,959,89:49,F6,F6,0.2739,m3
noteOn,352800,959,92:49,Ab6,Ab6,0.2739,d5
noteOn,353040,239,74:49,D5,D5,0.1826,m2
noteOn,353280,239,75:49,Eb5,Eb5,0.2739,P5
noteOn,353280,959,82:49,Bb5,Bb5,0.2739,P4
noteOn,353520,239,77:49,F5,F5,0.2282,M2
noteOn,353760,239,79:49,G5,G5,0.3195,m6
noteOn,353760,479,87:49,Eb6,Eb6,0.3195,M3
noteOn,353760,479,91:49,G6,G6,0.3195,M7
noteOn,354000,239,80:49,Ab5,Ab5,0.1826,M2
noteOn,354240,479,82:49,Bb5,Bb5,0.3195,M3
noteOn,354240,479,86:49,D6,D6,0.3195,m3
noteOn,354240,479,89:49,F6,F6,0.3195,M6
noteOn,354720,479,80:49,Ab5,Ab5,0.3195,d5
noteOn,354720,479,86:49,D6,D6,0.3195,m3
noteOn,354720,479,89:49,F6,F6,0.3195,P5
noteOn,354720,959,96:49,C7,C7,0.3195,P4
noteOn,355200,479,79:49,G5,G5,0.3195,m3
noteOn,355200,479,82:49,Bb5,Bb5,0.3195,P4
noteOn,355200,479,87:49,Eb6,Eb6,0.3195,M6
noteOn,355680,479,78:49,Gb5,Gb5,0.3195,M3
noteOn,355680,479,82:49,Bb5,Bb5,0.3195,P4
noteOn,355680,479,87:49,Eb6,Eb6,0.3195,P5
noteOn,355680,959,94:49,Bb6,Bb6,0.3195,P4
noteOn,356160,479,77:49,F5,F5,0.3195,P5
noteOn,356160,479,84:49,C6,C6,0.3195,m3
noteOn,356160,479,87:49,Eb6,Eb6,0.3195,P4
noteOn,356640,479,70:49,Bb4,Bb4,0.4108,M3
noteOn,356640,479,86:49,D6,D6,0.4108,m3
noteOn,356640,479,89:49,F6,F6,0.4108,m3
noteOn,356640,479,92:49,Ab6,Ab6,0.4108,P4
noteOn,357120,0,63:49,Eb4,Eb4,0.4108,P1
noteOn,357120,1919,63:49,Eb4,Eb4,0.4108,M3
noteOn,357120,0,79:49,G5,G5,0.4108,P1
noteOn,357120,1919,79:49,G5,G5,0.4108,P1
noteOn,357120,1919,91:49,G6,G6,0.4108,M6
noteOn,357360,239,82:49,Bb5,Bb5,0.2282,M3
noteOn,357600,959,66:49,Gb4,Gb4,0.2282,m3
noteOn,357600,959,69:49,A4,A4,0.2282,m3
noteOn,357600,239,84:49,C6,C6,0.2282,M2
noteOn,357840,239,82:49,Bb5,Bb5,0.1369,M2
noteOn,358080,239,84:49,C6,C6,0.2282,M2
