composer,year_born,year_died,title,folder,xml_score,midi_score,performer,midi_performance,performance_annotations,midi_score_annotations,maestro_midi_performance,maestro_audio_performance,start,end,audio_performance,csv_score,csv_performance
Bach,1685,1750,Fugue_bwv_865,Bach/Fugue/bwv_865,Bach/Fugue/bwv_865/xml_score.musicxml,Bach/Fugue/bwv_865/midi_score.mid,ZhangE,Bach/Fugue/bwv_865/ZhangE01M.mid,Bach/Fugue/bwv_865/ZhangE01M_annotations.txt,Bach/Fugue/bwv_865/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--1.wav,63.21979166666666,,Bach/Fugue/bwv_865/ZhangE01M.wav,Bach/Fugue/bwv_865/midi_score.csv,Bach/Fugue/bwv_865/ZhangE01M.csv
Bach,1685,1750,Fugue_bwv_866,Bach/Fugue/bwv_866,Bach/Fugue/bwv_866/xml_score.musicxml,Bach/Fugue/bwv_866/midi_score.mid,Solom,Bach/Fugue/bwv_866/SOLOM02.mid,Bach/Fugue/bwv_866/SOLOM02_annotations.txt,Bach/Fugue/bwv_866/midi_score_annotations.txt,,,,,,Bach/Fugue/bwv_866/midi_score.csv,Bach/Fugue/bwv_866/SOLOM02.csv
Bach,1685,1750,Fugue_bwv_867,Bach/Fugue/bwv_867,Bach/Fugue/bwv_867/xml_score.musicxml,Bach/Fugue/bwv_867/midi_score.mid,HuNY,Bach/Fugue/bwv_867/HuNY01M.mid,Bach/Fugue/bwv_867/HuNY01M_annotations.txt,Bach/Fugue/bwv_867/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--1.wav,174.12395833333332,,Bach/Fugue/bwv_867/HuNY01M.wav,Bach/Fugue/bwv_867/midi_score.csv,Bach/Fugue/bwv_867/HuNY01M.csv
Bach,1685,1750,Fugue_bwv_867,Bach/Fugue/bwv_867,Bach/Fugue/bwv_867/xml_score.musicxml,Bach/Fugue/bwv_867/midi_score.mid,Sham,Bach/Fugue/bwv_867/Sham01M.mid,Bach/Fugue/bwv_867/Sham01M_annotations.txt,Bach/Fugue/bwv_867/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_12_Track12_wav.midi,{maestro}/2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_12_Track12_wav.wav,181.5364583333333,,Bach/Fugue/bwv_867/Sham01M.wav,Bach/Fugue/bwv_867/midi_score.csv,Bach/Fugue/bwv_867/Sham01M.csv
Bach,1685,1750,Fugue_bwv_868,Bach/Fugue/bwv_868,Bach/Fugue/bwv_868/xml_score.musicxml,Bach/Fugue/bwv_868/midi_score.mid,GonzalezJ,Bach/Fugue/bwv_868/GonzalezJ05M.mid,Bach/Fugue/bwv_868/GonzalezJ05M_annotations.txt,Bach/Fugue/bwv_868/midi_score_annotations.txt,{maestro}/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--2.midi,{maestro}/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--2.wav,65.62369791666666,,Bach/Fugue/bwv_868/GonzalezJ05M.wav,Bach/Fugue/bwv_868/midi_score.csv,Bach/Fugue/bwv_868/GonzalezJ05M.csv
Bach,1685,1750,Fugue_bwv_870,Bach/Fugue/bwv_870,Bach/Fugue/bwv_870/xml_score.musicxml,Bach/Fugue/bwv_870/midi_score.mid,ChenW,Bach/Fugue/bwv_870/ChenW01M.mid,Bach/Fugue/bwv_870/ChenW01M_annotations.txt,Bach/Fugue/bwv_870/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--1.wav,161.71458333333334,,Bach/Fugue/bwv_870/ChenW01M.wav,Bach/Fugue/bwv_870/midi_score.csv,Bach/Fugue/bwv_870/ChenW01M.csv
Bach,1685,1750,Fugue_bwv_870,Bach/Fugue/bwv_870,Bach/Fugue/bwv_870/xml_score.musicxml,Bach/Fugue/bwv_870/midi_score.mid,LeeE,Bach/Fugue/bwv_870/LeeE01M.mid,Bach/Fugue/bwv_870/LeeE01M_annotations.txt,Bach/Fugue/bwv_870/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--1.wav,146.88854166666667,,Bach/Fugue/bwv_870/LeeE01M.wav,Bach/Fugue/bwv_870/midi_score.csv,Bach/Fugue/bwv_870/LeeE01M.csv
Bach,1685,1750,Fugue_bwv_870,Bach/Fugue/bwv_870,Bach/Fugue/bwv_870/xml_score.musicxml,Bach/Fugue/bwv_870/midi_score.mid,MaximovI,Bach/Fugue/bwv_870/MaximovI01M.mid,Bach/Fugue/bwv_870/MaximovI01M_annotations.txt,Bach/Fugue/bwv_870/midi_score_annotations.txt,{maestro}/2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--1.midi,{maestro}/2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--1.wav,156.80598958333331,,Bach/Fugue/bwv_870/MaximovI01M.wav,Bach/Fugue/bwv_870/midi_score.csv,Bach/Fugue/bwv_870/MaximovI01M.csv
Bach,1685,1750,Fugue_bwv_873,Bach/Fugue/bwv_873,Bach/Fugue/bwv_873/xml_score.musicxml,Bach/Fugue/bwv_873/midi_score.mid,Lisiecki,Bach/Fugue/bwv_873/Lisiecki02.mid,Bach/Fugue/bwv_873/Lisiecki02_annotations.txt,Bach/Fugue/bwv_873/midi_score_annotations.txt,,,,,,Bach/Fugue/bwv_873/midi_score.csv,Bach/Fugue/bwv_873/Lisiecki02.csv
Bach,1685,1750,Fugue_bwv_873,Bach/Fugue/bwv_873,Bach/Fugue/bwv_873/xml_score.musicxml,Bach/Fugue/bwv_873/midi_score.mid,Lisiecki,Bach/Fugue/bwv_873/Lisiecki13M.mid,Bach/Fugue/bwv_873/Lisiecki13M_annotations.txt,Bach/Fugue/bwv_873/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.wav,260.9700520833333,,Bach/Fugue/bwv_873/Lisiecki13M.wav,Bach/Fugue/bwv_873/midi_score.csv,Bach/Fugue/bwv_873/Lisiecki13M.csv
Bach,1685,1750,Fugue_bwv_874,Bach/Fugue/bwv_874,Bach/Fugue/bwv_874/xml_score.musicxml,Bach/Fugue/bwv_874/midi_score.mid,BianF,Bach/Fugue/bwv_874/BianF01.mid,Bach/Fugue/bwv_874/BianF01_annotations.txt,Bach/Fugue/bwv_874/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.midi,{maestro}/2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.wav,141.88802083333331,,Bach/Fugue/bwv_874/BianF01.wav,Bach/Fugue/bwv_874/midi_score.csv,Bach/Fugue/bwv_874/BianF01.csv
Bach,1685,1750,Fugue_bwv_874,Bach/Fugue/bwv_874,Bach/Fugue/bwv_874/xml_score.musicxml,Bach/Fugue/bwv_874/midi_score.mid,Kurz,Bach/Fugue/bwv_874/Kurz01M.mid,Bach/Fugue/bwv_874/Kurz01M_annotations.txt,Bach/Fugue/bwv_874/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.midi,{maestro}/2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.wav,,,Bach/Fugue/bwv_874/Kurz01M.wav,Bach/Fugue/bwv_874/midi_score.csv,Bach/Fugue/bwv_874/Kurz01M.csv
Bach,1685,1750,Fugue_bwv_874,Bach/Fugue/bwv_874,Bach/Fugue/bwv_874/xml_score.musicxml,Bach/Fugue/bwv_874/midi_score.mid,WongWY,Bach/Fugue/bwv_874/WongWY01M.mid,Bach/Fugue/bwv_874/WongWY01M_annotations.txt,Bach/Fugue/bwv_874/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.wav,175.196875,,Bach/Fugue/bwv_874/WongWY01M.wav,Bach/Fugue/bwv_874/midi_score.csv,Bach/Fugue/bwv_874/WongWY01M.csv
Bach,1685,1750,Fugue_bwv_875,Bach/Fugue/bwv_875,Bach/Fugue/bwv_875/xml_score.musicxml,Bach/Fugue/bwv_875/midi_score.mid,Ahfat,Bach/Fugue/bwv_875/Ahfat01M.mid,Bach/Fugue/bwv_875/Ahfat01M_annotations.txt,Bach/Fugue/bwv_875/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_02_Track02_wav.midi,{maestro}/2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_02_Track02_wav.wav,99.6015625,,Bach/Fugue/bwv_875/Ahfat01M.wav,Bach/Fugue/bwv_875/midi_score.csv,Bach/Fugue/bwv_875/Ahfat01M.csv
Bach,1685,1750,Fugue_bwv_875,Bach/Fugue/bwv_875,Bach/Fugue/bwv_875/xml_score.musicxml,Bach/Fugue/bwv_875/midi_score.mid,CaoJ,Bach/Fugue/bwv_875/CaoJ01M.mid,Bach/Fugue/bwv_875/CaoJ01M_annotations.txt,Bach/Fugue/bwv_875/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.wav,89.53125,,Bach/Fugue/bwv_875/CaoJ01M.wav,Bach/Fugue/bwv_875/midi_score.csv,Bach/Fugue/bwv_875/CaoJ01M.csv
Bach,1685,1750,Fugue_bwv_876,Bach/Fugue/bwv_876,Bach/Fugue/bwv_876/xml_score.musicxml,Bach/Fugue/bwv_876/midi_score.mid,SirajA,Bach/Fugue/bwv_876/SirajA01M.mid,Bach/Fugue/bwv_876/SirajA01M_annotations.txt,Bach/Fugue/bwv_876/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.wav,133.08229166666666,,Bach/Fugue/bwv_876/SirajA01M.wav,Bach/Fugue/bwv_876/midi_score.csv,Bach/Fugue/bwv_876/SirajA01M.csv
Bach,1685,1750,Fugue_bwv_876,Bach/Fugue/bwv_876,Bach/Fugue/bwv_876/xml_score.musicxml,Bach/Fugue/bwv_876/midi_score.mid,Song,Bach/Fugue/bwv_876/Song01M.mid,Bach/Fugue/bwv_876/Song01M_annotations.txt,Bach/Fugue/bwv_876/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi,{maestro}/2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.wav,137.3515625,,Bach/Fugue/bwv_876/Song01M.wav,Bach/Fugue/bwv_876/midi_score.csv,Bach/Fugue/bwv_876/Song01M.csv
Bach,1685,1750,Fugue_bwv_880,Bach/Fugue/bwv_880,Bach/Fugue/bwv_880/xml_score.musicxml,Bach/Fugue/bwv_880/midi_score.mid,LeungR,Bach/Fugue/bwv_880/LeungR01M.mid,Bach/Fugue/bwv_880/LeungR01M_annotations.txt,Bach/Fugue/bwv_880/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.wav,207.4364583333333,,Bach/Fugue/bwv_880/LeungR01M.wav,Bach/Fugue/bwv_880/midi_score.csv,Bach/Fugue/bwv_880/LeungR01M.csv
Bach,1685,1750,Fugue_bwv_880,Bach/Fugue/bwv_880,Bach/Fugue/bwv_880/xml_score.musicxml,Bach/Fugue/bwv_880/midi_score.mid,Sun,Bach/Fugue/bwv_880/Sun02.mid,Bach/Fugue/bwv_880/Sun02_annotations.txt,Bach/Fugue/bwv_880/midi_score_annotations.txt,,,,,,Bach/Fugue/bwv_880/midi_score.csv,Bach/Fugue/bwv_880/Sun02.csv
Bach,1685,1750,Fugue_bwv_880,Bach/Fugue/bwv_880,Bach/Fugue/bwv_880/xml_score.musicxml,Bach/Fugue/bwv_880/midi_score.mid,WangA,Bach/Fugue/bwv_880/WangA04M.mid,Bach/Fugue/bwv_880/WangA04M_annotations.txt,Bach/Fugue/bwv_880/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.wav,170.26822916666666,,Bach/Fugue/bwv_880/WangA04M.wav,Bach/Fugue/bwv_880/midi_score.csv,Bach/Fugue/bwv_880/WangA04M.csv
Bach,1685,1750,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,GuoE,Bach/Fugue/bwv_883/GuoE01M.mid,Bach/Fugue/bwv_883/GuoE01M_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.wav,181.3583333333333,,Bach/Fugue/bwv_883/GuoE01M.wav,Bach/Fugue/bwv_883/midi_score.csv,Bach/Fugue/bwv_883/GuoE01M.csv
Bach,1685,1750,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Herbert,Bach/Fugue/bwv_883/Herbert02.mid,Bach/Fugue/bwv_883/Herbert02_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.midi,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.wav,200.328125,,Bach/Fugue/bwv_883/Herbert02.wav,Bach/Fugue/bwv_883/midi_score.csv,Bach/Fugue/bwv_883/Herbert02.csv
Bach,1685,1750,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,KaiRuiR,Bach/Fugue/bwv_883/KaiRuiR03.mid,Bach/Fugue/bwv_883/KaiRuiR03_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.wav,223.83229166666663,,Bach/Fugue/bwv_883/KaiRuiR03.wav,Bach/Fugue/bwv_883/midi_score.csv,Bach/Fugue/bwv_883/KaiRuiR03.csv
Bach,1685,1750,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Khmara,Bach/Fugue/bwv_883/Khmara04.mid,Bach/Fugue/bwv_883/Khmara04_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.wav,178.07291666666663,,Bach/Fugue/bwv_883/Khmara04.wav,Bach/Fugue/bwv_883/midi_score.csv,Bach/Fugue/bwv_883/Khmara04.csv
Bach,1685,1750,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Lim,Bach/Fugue/bwv_883/Lim01.mid,Bach/Fugue/bwv_883/Lim01_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,,,,,,Bach/Fugue/bwv_883/midi_score.csv,Bach/Fugue/bwv_883/Lim01.csv
Bach,1685,1750,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,LuM,Bach/Fugue/bwv_883/LuM01M.mid,Bach/Fugue/bwv_883/LuM01M_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.wav,166.62083333333334,,Bach/Fugue/bwv_883/LuM01M.wav,Bach/Fugue/bwv_883/midi_score.csv,Bach/Fugue/bwv_883/LuM01M.csv
Bach,1685,1750,Fugue_bwv_884,Bach/Fugue/bwv_884,Bach/Fugue/bwv_884/xml_score.musicxml,Bach/Fugue/bwv_884/midi_score.mid,LiA,Bach/Fugue/bwv_884/LiA01M.mid,Bach/Fugue/bwv_884/LiA01M_annotations.txt,Bach/Fugue/bwv_884/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav,71.86354166666666,,Bach/Fugue/bwv_884/LiA01M.wav,Bach/Fugue/bwv_884/midi_score.csv,Bach/Fugue/bwv_884/LiA01M.csv
Bach,1685,1750,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Chon,Bach/Fugue/bwv_885/Chon02.mid,Bach/Fugue/bwv_885/Chon02_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,,,,,,Bach/Fugue/bwv_885/midi_score.csv,Bach/Fugue/bwv_885/Chon02.csv
Bach,1685,1750,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Guo,Bach/Fugue/bwv_885/Guo01M.mid,Bach/Fugue/bwv_885/Guo01M_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,{maestro}/2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.wav,149.17578125,,Bach/Fugue/bwv_885/Guo01M.wav,Bach/Fugue/bwv_885/midi_score.csv,Bach/Fugue/bwv_885/Guo01M.csv
Bach,1685,1750,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Huang,Bach/Fugue/bwv_885/Huang04M.mid,Bach/Fugue/bwv_885/Huang04M_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.wav,160.31510416666666,,Bach/Fugue/bwv_885/Huang04M.wav,Bach/Fugue/bwv_885/midi_score.csv,Bach/Fugue/bwv_885/Huang04M.csv
Bach,1685,1750,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,JeonH,Bach/Fugue/bwv_885/JeonH01M.mid,Bach/Fugue/bwv_885/JeonH01M_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.wav,178.3625,,Bach/Fugue/bwv_885/JeonH01M.wav,Bach/Fugue/bwv_885/midi_score.csv,Bach/Fugue/bwv_885/JeonH01M.csv
Bach,1685,1750,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Sinkev,Bach/Fugue/bwv_885/SINKEV01.mid,Bach/Fugue/bwv_885/SINKEV01_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,,,,,,Bach/Fugue/bwv_885/midi_score.csv,Bach/Fugue/bwv_885/SINKEV01.csv
Bach,1685,1750,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Sinkev,Bach/Fugue/bwv_885/SINKEV06.mid,Bach/Fugue/bwv_885/SINKEV06_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.midi,{maestro}/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.wav,167.04375,,Bach/Fugue/bwv_885/SINKEV06.wav,Bach/Fugue/bwv_885/midi_score.csv,Bach/Fugue/bwv_885/SINKEV06.csv
Bach,1685,1750,Fugue_bwv_887,Bach/Fugue/bwv_887,Bach/Fugue/bwv_887/xml_score.musicxml,Bach/Fugue/bwv_887/midi_score.mid,LiYZ,Bach/Fugue/bwv_887/LiYZ01M.mid,Bach/Fugue/bwv_887/LiYZ01M_annotations.txt,Bach/Fugue/bwv_887/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--1.wav,116.23229166666668,,Bach/Fugue/bwv_887/LiYZ01M.wav,Bach/Fugue/bwv_887/midi_score.csv,Bach/Fugue/bwv_887/LiYZ01M.csv
Bach,1685,1750,Fugue_bwv_888,Bach/Fugue/bwv_888,Bach/Fugue/bwv_888/xml_score.musicxml,Bach/Fugue/bwv_888/midi_score.mid,ZhaoK,Bach/Fugue/bwv_888/ZhaoK01M.mid,Bach/Fugue/bwv_888/ZhaoK01M_annotations.txt,Bach/Fugue/bwv_888/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--1.wav,103.89166666666668,,Bach/Fugue/bwv_888/ZhaoK01M.wav,Bach/Fugue/bwv_888/midi_score.csv,Bach/Fugue/bwv_888/ZhaoK01M.csv
Bach,1685,1750,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Giesbrecht,Bach/Fugue/bwv_889/Giesbrecht01M.mid,Bach/Fugue/bwv_889/Giesbrecht01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_07_Track07_wav.midi,{maestro}/2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_07_Track07_wav.wav,149.98828125,,Bach/Fugue/bwv_889/Giesbrecht01M.wav,Bach/Fugue/bwv_889/midi_score.csv,Bach/Fugue/bwv_889/Giesbrecht01M.csv
Bach,1685,1750,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,LiuY,Bach/Fugue/bwv_889/LiuY01M.mid,Bach/Fugue/bwv_889/LiuY01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--1.wav,140.88958333333332,,Bach/Fugue/bwv_889/LiuY01M.wav,Bach/Fugue/bwv_889/midi_score.csv,Bach/Fugue/bwv_889/LiuY01M.csv
Bach,1685,1750,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,MunA,Bach/Fugue/bwv_889/MunA01M.mid,Bach/Fugue/bwv_889/MunA01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--1.wav,141.53854166666667,,Bach/Fugue/bwv_889/MunA01M.wav,Bach/Fugue/bwv_889/midi_score.csv,Bach/Fugue/bwv_889/MunA01M.csv
Bach,1685,1750,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Wang,Bach/Fugue/bwv_889/Wang01M.mid,Bach/Fugue/bwv_889/Wang01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_14_Track14_wav.midi,{maestro}/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_14_Track14_wav.wav,150.41536458333331,,Bach/Fugue/bwv_889/Wang01M.wav,Bach/Fugue/bwv_889/midi_score.csv,Bach/Fugue/bwv_889/Wang01M.csv
